"Link Channel","ID Channel","Waktu","Link video","Komentar","Like"
"https://www.youtube.com/@abdulmanan8354","@abdulmanan8354","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyiAqtt_zlucpObQxl4AaABAg","Kerennn bgt in filmmm parahhh. Mau nonton lagiii","1"
"https://www.youtube.com/@kadun6127","@kadun6127","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxjQltTmm2lq58Imat4AaABAg","gw udah liat sama anak istri, anak2 gw seneng banget liat jumbo, katanya pengen liat lagi, keren banget emang filmnya","2"
"https://www.youtube.com/@gfreelly","@gfreelly","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugy22WiWcqFwYbp4UCF4AaABAg","Film nya hangat, animasinya terasa banget dibuat pakai hati","1"
"https://www.youtube.com/@sultanalip1884","@sultanalip1884","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzfCPnZI9PY2ueehWB4AaABAg","review uduk by gjls kak","1"
"https://www.youtube.com/@viapink88","@viapink88","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxKm_EiqMN2iNmvs1N4AaABAg","Udah pesen besok jam pertama dong min di bioskop sini","1"
"https://www.youtube.com/@creativebi","@creativebi","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugw4CiyTyV8T49ur_et4AaABAg","Geng jumbo, assemble!","1"
"https://www.youtube.com/@ulfiza3093","@ulfiza3093","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzqiU2zcgr_e1vPBC14AaABAg&pp=0gcJCSMANpG00pGi","Nunggu tekotok full 2 jam","1"
"https://www.youtube.com/@NabnabGarten-id2yv","@NabnabGarten-id2yv","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgwkNLFK2dDTyCm1Bbt4AaABAg","Film animasi Indonesia terbaik
Saatnya film Indonesia punya standar animasi seperti ini","1"
"https://www.youtube.com/@pipitsugi","@pipitsugi","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxuvRRcIR7s9jdG3QB4AaABAg","Bagus","1"
"https://www.youtube.com/@JamilUdin-p1h","@JamilUdin-p1h","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugx8ieMIJfkswP_1bB94AaABAg","Cara yang mudangengajar anaka meamng dengan film yang berkwalitas mendiddik dengan karakter",""
"https://www.youtube.com/@LiaFitriani-jw4fr","@LiaFitriani-jw4fr","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxZsTeogpudbWnG-WB4AaABAg","Baru nonton kemarin, duhhh dari awal aja udah haru. Ngikutin film ini diomongin dari bertahun tahun yang lalu si. Jadi didalamnya kerasa ada mimpi mimpi penulisnya dan semua yang terlibat didalamnya. Semoga semoga semoga ada jumbo lainnya. Bagus banget banget banget","2"
"https://www.youtube.com/@adriantonoval","@adriantonoval","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugy-ba4WS2m5oJcyaoB4AaABAg","baru nonton tadi sore. anak saya yang kelas 6 SD nangis sesengukan pas end credit. di jalan pulang, dia setel clip OST sampe 5 kali. terima kasih Ryan dan Visinema untuk sajian yang sangat bagus.","2"
"https://www.youtube.com/@claudcloudie","@claudcloudie","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyXWyRKFL452y-dbKB4AaABAg","Suara Angga Yunanda soothing banget wkwk",""
"https://www.youtube.com/@PebrizalAmk","@PebrizalAmk","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxuETzRTBtMOG5iq2p4AaABAg","Lebaran tahun ini full film bagus dan viral yang bakal menarik jutaan penonton dimulai dari Jumbo, Qodrat, Pabrik gula, Norma, Komang, Na Zha 2 dan Surga ditelapak kaki Ibu, Semoga Jumbo jawaranya","1"
"https://www.youtube.com/@ShaumaQiana-k4x","@ShaumaQiana-k4x","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyGsNzJUW8cWvU2L414AaABAg","Jumbo adalah denis dontol we deserve","1"
"https://www.youtube.com/@AnneYohanesara","@AnneYohanesara","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugz-gCEMjPslyVWVuiZ4AaABAg","suka banget animasi indonesia bagus kali karna mmng sesuka itu ma film animasi","2"
