Link Channel,ID Channel,Waktu,Link video,Komentar,Like
https://www.youtube.com/@blushine2435,@blushine2435,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgzqwMhIR4v-waOOn-V4AaABAg,emang film The Eternal sunshine of the Spotless mind itu gila sih,4
https://www.youtube.com/@yomyom8750,@yomyom8750,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgxORgxHrpAX4RBBjxp4AaABAg,"Bener emang tdk ada yg spesial dr sore kalo dibanding film segenre dr luar, tp untuk Indonesia waw sekali. Dan menurutku segala hal dlm sore, dr plot, karakter dll itu udah dibikin agar sangat mudah dicerna buat mayoritas masyarakat Indonesia.",1
https://www.youtube.com/@RheyanRheyan-h2u,@RheyanRheyan-h2u,4 minggu yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugw4wHEqng4g0mNt1id4AaABAg,Bang coba review anime takopi no ganzai,1
https://www.youtube.com/@AndraAbisatya-j9p,@AndraAbisatya-j9p,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgyUxxwqdOeNNnip9CB4AaABAg,Lagi dan lagi intro yang jenius dari Timothy fidealo,73
https://www.youtube.com/@Saintrui,@Saintrui,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgxXOGudRdwLfgs9RgJ4AaABAg,"Setuju, bagi gw ini bukan film yandy laurens terbaik. Konsep jga banyak yang pake, gw jga ksihnya 8 per 10 bagus aja mungkin untuk film indo bagus bgt. Karna whynya msh tanda tanya belum terjawab. Tpi gw sangat menghargai eksekusinya yang menurut gw bagus.. Karena gw masih masih memaklumi konsep yang di twick dikit karna udah susah cari konsep jaman sekarang.. Cuma ttp bagus kok filmnya bukan jelek ato jelek bgt",8
https://www.youtube.com/@muhammadyudhistiraaryadi6554,@muhammadyudhistiraaryadi6554,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwY6MPewhOgoExy7U94AaABAg,"Selera film orang emang beda Kali yah.. Dari karya Yandi Lauren yang gue tonton langsung di bioskop itu jatuh cinta seperti film, 1 kakak 7 ponakan ama Sore... Keluarga cemara gue nontonnya di streaming.. bagus tapi kek kurang tapi ga adil juga gue compare soalnya ga nonton di bioskop langsung...

Menurut gue Dari 3 karya Yandi Lauren tuh yang terbaik Dan nomor 1 tuh 1 kakak 7 ponakan.. soalnya pace nya enak... Cerita bagus Dan menurut gue cerita tentang lelaki yang berusaha nyari duit untuk keluarga itu cerita terbaik karena selalu bisa bikin gue sedih...bahkan lebih sedih Dari orang meninggal atau ga punya kamar di rumah keluarganya padahal temen2 nya tajir.. intinya kisah tentang lelaki nyari duit tuh nomor 1... Terus untuk nomer 2 Yaa jatuh cinta seperti di film... Nah masalah nya gue ga dapet feel yang bro Timothy rasain buat film jatuh cinta di film2 yang katanya film terbaik ampe detik ini.. Secara cerita Dan penulisan gue suka... Unik iyaa... beberapa adegan nya menarik juga iyaa .. Tapi masalah nya di pace nya.. ga Tau kenapa karena pace nya lambat yang main juga ga bikin semangat... apalagi hitam putih juga... jadi banyak momen boring aja gue pas nonton film nya.. tapi tetep bagus... Nah untuk film sore ini ga Tau kenapa ceritanya kurang... Ga suka aja aku Dari awal... Aku nonton karena subjektif ku ke Yandi Lauren aja aku suka.. tapi Masih bagus lah....

Jadi secara peringkat itu..

1. 1 kakak 7 ponakan
2. Jatuh cinta di film2
3. Sore...",9
https://www.youtube.com/@armianhavik5623,@armianhavik5623,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugxj0mj0cgjkqgj88zR4AaABAg,Bang bahas takopi original sin,1
https://www.youtube.com/@joshuarobertn3032,@joshuarobertn3032,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugxjw29NCiQ8YYz-6yt4AaABAg,"yup bener banget bro, yang dilihat bukan semata mata soal kembali ke masa lalu nya tapi konsep pengorbanan, dan bagaimana kita gak bisa memaksa perubahan kepada seseorang tapi harus dari dalam orang itu sendiri, & acting nya what the f bro keren parah cast nya keren dah",
https://www.youtube.com/@edwinstyd,@edwinstyd,2 minggu yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgxSuSna_gIpEnO6Z914AaABAg,"Setuju  person, gw sbg penonton RE:Zero tidak merasa waw dengan penulisan story nya. Tapi eksekusi film, peran aktor dan soundtrack disini benar2 carry the game. Dan film in tetap breakthrough Dan paling Bagus saat in di Indonesia. GG Yandi and productions 🫡",5
https://www.youtube.com/@no8u1,@no8u1,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugy4rYwqw05kQJn0cPl4AaABAg,"Takopi's original sin & Amphoreus dari Honkai Star Rail, 1 anime baru dan 1 cerita di game yang memakai konsep timeloop (bukan romance)",21
https://www.youtube.com/@jonasimbolon5860,@jonasimbolon5860,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugy0-h9iqr3NGtTvm5l4AaABAg,"bahkan ada scene yg blg Sore umurnya udh 100 tahun
estimasi umur mereka 30 tahun, berarti Sore udah ngelakuin itu selama 70 tahun
kalo sekali percobaan rata2 bertahan 2 bulan, berarti Sore udh ngelakuin itu sebanyak 420 kali
s t r e s s",116
https://www.youtube.com/@ryanfayza71,@ryanfayza71,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwHTWncQyqntnyRsgl4AaABAg,"Mirip banget konsep time travelnya kayak summer time rendering, ada batasan buat balik ke masa lalu & akhirnya bener2 gak bisa balik lagi",
https://www.youtube.com/@aim27yago24,@aim27yago24,3 minggu yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugwi3ah3yfF3lPgedRh4AaABAg,REVIEW IMAGINUR  conceptnya sama,
